name,country_code,Maid’s ID
BULANDSHAHR UTTAR PRADESH,IND,
SOGOD SO LEYTE,PHL,
NAIVASHA KEN,KEN,
PLARIDEL QUEZON,PHL,
BAROY LANAO DN,PHL,
NEW BATAAN DAVAO,PHL,
MANDAON MASBATE,PHL,
KARVAR KARNATAKA,IND,
KALIMPONG WEST BENGAL,IND,
VALENCIA BOHOL,PHL,
MANAY DVD OR,PHL,
S ANTONIO NO SMR,PHL,
TUBAO LA UNION,PHL,
BALIWAG BULACAN,PHL,
NAKASEKE,UGA,
CHERUTHANA KERALA,IND,
TULUNAN COT,PHL,
HADER,ETH,
CHAMARAJANAGAR KARNATAKA,IND,
AMARET CHALHOUB,BGD,
MALANG,IDN,
LUDHIANA PUNJAB,IND,
RAEBARELI UTTAR PRADESH,IND,
PAHALA KOTTARAMULLA,LKA,
SN ISIDRO NO SMR,PHL,
BANGA SO COT,PHL,
WONJISHOA,ETH,
DILABAG AURORA,PHL,
AGONCILLO BTS,PHL,
ODIONGAN ROMBLON,PHL,
BALBALAN KALINGA,PHL,
ALEGRIA CEBU,PHL,
NAUJAN OR MDO,PHL,
MALITBOG SOLTE,PHL,
DAGOHOY BOHOL,PHL,
PANMANA KERALA,IND,
LLORENTE E SAMAR,PHL,
CHAVALAKKADEI,LKA,
ALIPOR VALSAD GUJARAT,IND,
KARAK PAK,PAK,
RAJAGHIRI,IND,
GALEBUGE,ETH,
MOMBASA KEN,KEN,
SURAT GUJARAT,IND,
GONDA,IND,
PAYANGADI KERALA,IND,
ANENO SHISHO,ETH,
MITYANA,UGA,
THANJAVUR TOWN TAMIL NADU,IND,
ESTE,ETH,
GIRAR JARSO,ETH,
WELMARA,ETH,
GONIDEWEYINE,ETH,
ODE,ETH,
ENEMOR,ETH,
MENDIDA,ETH,
SUKE BEKELA,ETH,
ATSIBI,ETH,
SUDAN,ETH,
BIRT,ETH,
KAROMATAN LDN,PHL,
MUZAFFARPUR BIHAR,IND,
SITANGKAI T TAWI,PHL,
TARIYA BIHAR,IND,
DJIBUTI,ETH,
WADA,ETH,
NGATHAINGCHAUNG,MMN,
CHEKI,ETH,
MEDABEDDA,LKA,
SUKE,ETH,
BECHO,ETH,
LEMEN,ETH,
WELO,ETH,
DURBETE,ETH,
GORO JENA,ETH,
WUCHALE,ETH,
MODJO,ETH,
KOKA,ETH,
GOPULAPUR AP,IND,
THODUPUZHA KERALA,IND,
RAMARAJULANKA AP,IND,
GORE,ETH,
AKALGARH PUNJAB,IND,
SHONBA,ETH,
SEME,KEN,
DIMAWHSO,MMN,
MINJARO,ETH,
BURETI KEN,KEN,
RUKUNGIRI,UGA,
NYANDARUA KENYA,KEN,
KUNDAYAM KERALA,IND,
ARERTE,ETH,
WEKELO,ETH,
WOLAYETA,ETH,
DEBAGOT,ETH,
BATE FATO,ETH,
METI KOTCHA,ETH,
ATAYE,ETH,
SIRONKO,UGA,
KANAZAR KARNATAKA,IND,
ZERARO,ETH,
GEMOJA,ETH,
RACHUONYO,KEN,
SAN QUINTIN PGN,PHL,
IMELDA CAM NO,PHL,
QUIRINO ISABELA,PHL,
NYANDARUA KEN,KEN,
WOLAYITA SODO,ETH,
DONI,ETH,
UDE,ETH,
LEGEDADI,ETH,
ARBAMINCH,ETH,
LAIKIPIA KEN,KEN,
THIKA WEST,KEN,
NYANDARUA,KEN,
RWAMBITI KEN,KEN,
P ROXAS NO COT,PHL,
SARLAHI,NPL,
UMRETH KHEDA GUJARAT,IND,
SHIRADY KARNATAKA,IND,
PULIYOORKONAM KERALA,IND,
WARUMUMA,ETH,
EJAJI,ETH,
KUTTA KARNATAKA,IND,
ARUKALIKKAL KERALA,IND,
VELLIPARAMBA KERALA,IND,
BRIKAMA,AZE,
GELAN,ETH,
META ROBI,ETH,
SOKORU,ETH,
ARBA MINCH,ETH,
WAGMRA,ETH,
TULU JEBI,ETH,
DEBRE LIBANOS,ETH,
GUDETO ARJO,ETH,
ABOMSA,ETH,
SEBETA AWAS,ETH,
FITAL,ETH,
LISANA,ETH,
ADDIS ALEM,ETH,
GATANGA KEN,KEN,
EGELA,ETH,
KAPANGAN BENGUET,PHL,
SADIYA ASSAM,IND,
NINH THUAN,KEN,
KUYU,ETH,
GOROTIGIRI,ETH,
SIKE,ETH,
GELEMSO,ETH,
CLAVERIA MIS OR,PHL,
KIBOGA,UGA,
KOFORIDUA,TZA,
MBEERE KEN,KEN,
PAKWACH,UGA,
BUSIA KEN,KEN,
NYANDARUA SOUTH,KEN,
HOMABAY,KEN,
IBANDA,UGA,
TRANS NZOIA KEN,KEN,
GASAN MARINDUQUE,PHL,
MURANGA NORTH KEN,KEN,
HASSAN KARNATAKA,IND,
LICAB NUEVA ECIJA,PHL,
BANSUD OR MDO,PHL,
ALAMINOS PGN,PHL,
BIKE,ETH,
GABENE ABU,ETH,
DIGELU BORA,ETH,
PADAVIYA,LKA,
PANCHTHAR,NPL,
POLONNARUWA,LKA,
MANKON,CMR,
KANDARA KEN,KEN,
CALANASAN K APAYAO,PHL,
STA CRUZ DAVAO,PHL,
WANAWASALA,LKA,
PINUKPUK K APO,PHL,
RONDA CEBU,PHL,
SAN ISIDRO ISA,PHL,
MANDAUF CITY,PHL,
KALIBO KLAN,PHL,
S  VICENTE NO SMR,PHL,
JA SANTOS DAVAO DS,PHL,
MALABON RIZAL,PHL,
SAN ISIDRO NO SMR,PHL,
DIVULAPITIYA,LKA,
LUGAIT MIS OR,PHL,
CATBALOGAN W SMR,PHL,
TRANS NZOIA EAST,KEN,
PINAUNGAN CEBU,PHL,
DEL CARMEN SDN,PHL,
VITLA KARNATAKA,IND,
THUMBA KERALA,IND,
PULUPANDAN N OC,PHL,
LIMA,RUS,
MATANZAS CUB,UGA,
MATOBO,ZWE,
MOLAVE ZAM DS,PHL,
SAMAL DAVAO,PHL,
DUMAI INAO ZAM DS,PHL,
LUCBAN QUEZON,PHL,
ASINGAN PANGASINAN,PHL,
PANDAN ANTIQUE,PHL,
UASIN GISHU KEN,KEN,
LAOANG NO SAMAR,PHL,
ROXAS ZAM DN,PHL,
MARADANA,LKA,
AGUILAR PGN,PHL,
STA BARBARA ILOILO,PHL,
S MARCELA APAYAO,PHL,
HUTTI KARNATAKA,IND,
LAIKIPIA EAST KEN,KEN,
BATOURE,CMR,
GOGA KEMISE,ETH,
MAFIKENG,BRA,
LUCENA QUEZON,PHL,
GAMPAHASIYA,LKA,
ELDORET WEST,KEN,
KATTAPANNA KERALA,IND,
CHERANALLOOR KERALA,IND,
THYKOODAM KERALA,IND,
KANCHANPUR,NPL,
ANCHAL KERALA,IND,
SAN JUAN CITY,PHL,
MAKILALA NO COT,PHL,
CABUGAO ILS SR,PHL,
GUSHA TEMELA,ETH,
SEKORU,ETH,
REFISO,ETH,
GAMGOFA,ETH,
BEKOJI,ETH,
NANDI SOUTH,KEN,
HELA WAJI,ETH,
GIGMOTO CDS,PHL,
THALAMPITIYA,LKA,
PARAVOOR KERALA,IND,
NADIAD GUJARAT,IND,
BELARUS,IND,
KIRA,UGA,
SANDALANKA,LKA,
KYRGYZSTAN,KGZ,
LOMO,ETH,
BEHNARA,ETH,
DHARGA TOWN,LKA,
STA CRUZ MDQ,PHL,
AYAMA GOBARDAHA WEST BENGAL,IND,
DELANITA,ETH,
GASHAW AMBA,ETH,
LILOY ZAM DN,PHL,
V VERDE N VIZ,PHL,
MASABA KEN,KEN,
ISHAKA,UGA,
BUDONDO,UGA,
RAYAT PAMPANGA,PHL,
SAIYA KEN,KEN,
TOGA,ETH,
RYALI ANDHRA PRADESH,IND,
LINGANABOINACHERLA ANDHRA PRADESH,IND,
UNDI ANDHRA PRADESH,IND,
PURNEA BIHAR,IND,
NGONKPALA,NGA,
BREBES,IDN,
TAGBILARAN BOHOL,PHL,
VALECIA BKN,PHL,
NYAMIRA KEN,KEN,
BACNOTAN LAU,PHL,
MOGAUNG,MMN,
CHACHAYECHO,ETH,
PURWAKARTA,IDN,
TOME,ETH,
LUPI CAM SUR,PHL,
NKWEN BAMENDA,CMR,
KURIA WEST,KEN,
SAMIA,KEN,
GITHUNGURI,KEN,
SAN NICOLAS BTS,PHL,
LLAMERA N ECIJA,PHL,
NORZAGARAY BUL,PHL,
EAST GOJAM,ETH,
ESTIE,ETH,
TEPI,ETH,
ARITAO N VIZCAYA,PHL,
MENZ,ETH,
WOLAITA SODO,ETH,
SAN JOSE BTS,PHL,
PILAR SORSOGON,PHL,
PANABO DVO DN,PHL,
UTTLE VALLY ESTATE,LKA,
MUARA ENIM,IDN,
LA PAZ LEYTE,PHL,
BILAR BOHOL,PHL,
MOUNT DARWIN,ZWE,
RONGO,KEN,
LAMU,KEN,
BANGEM,CMR,
SHEBEDINO,ETH,
MAKILALA COT,PHL,
DULAS LEYTE,PHL,
STA FE LEYTE,PHL,
PARANAQUE RIZAL,PHL,
MADIUN,IDN,
MUYENGA,UGA,
GYULA,BUL,
MAJETE,ETH,
ROPHE,ETH,
TALIPAO SULU,PHL,
NYANDO KEN,KEN,
WAKISI,UGA,
KATHIANI,KEN,
ZAKA,ZWE,
MATHIRA EAST KEN,KEN,
BONGA,ETH,
BUKU,ETH,
HABICHO,ETH,
FERGANA REGION,UZB,
MARKOS,ETH,
LIBJO SURIGAO DN,PHL,
LAS NAVAS NO SMR,PHL,
SAN MANUEL TLC,PHL,
ZARAGOZA N ECIJA,PHL,
NTUNDIP,CMR,
LEGANES ILOILO,PHL,
SAN JOSE N ECIJA,PHL,
GGANDA,UGA,
S PASIR PANJANG,IDN,
KETA BERO,ETH,
SURIGAO SITY,PHL,
GUCHA KEN,KEN,
WAHLO,ETH,
BHATAMBRA KARNATAKA,IND,
RAWALPINDI PAK,PAK,
EMUHAYA,KEN,
MAKUENI KEN,KEN,
WELLO,ETH,
LUZIRA,UGA,
ARBAMINCHI,ETH,
ESFAHAN,IND,
SIDI LAKHDAR,DZA,
CONSOLACION CEBU,PHL,
KETAR GENET,ETH,
KWALE KEN,KEN,
KAFUGA,UGA,
MALEGAON MAHARASHTRA,IND,
PATNONGON ATQ,PHL,
JEMA,ETH,
SAN RAFAEL BULACAN,PHL,
GUJI,ETH,
WENJISHOA,ETH,
GANA,ETH,
HARAMAYA,ETH,
TULUBOLO,ETH,
BUBAMUGNO,ETH,
GEREGERA,ETH,
WERTU,ETH,
KORGA,ETH,
SHENSHCHO,ETH,
NAZRET,ETH,
BURHANPUR MADHYA PRADESH,IND,
KOTTARAKARA KERALA,IND,
WODEHAMUSYE,ETH,
PONOROGO,IDN,
POLANCO ZDN,PHL,
MAGDIWANG RBN,PHL,
LA CARLOTA NEG OCC,PHL,
YIRGACHEFF,ETH,
ENFIRANZ,ETH,
NEFASMEWCHA,ETH,
GANTAAFESHUM,ETH,
LIGABA,ETH,
CALANASAN K APO,PHL,
CHINTALAMORI ANDHRA PRADESH,IND,
MITHRAKARY KERALA,IND,
JIMA,ETH,
BEKAFTA,ETH,
KALAPAHAR MANIPUR,IND,
CHAVARA SOUTH KERALA,IND,
NADUVATHUR KERALA,IND,
SADANANDAPURAM KERALA,IND,
SAN REMIGIO ATQ,PHL,
S BENEDICTON OC,PHL,
NAGA CITY,PHL,
ALAMADA NO COT,PHL,
LIMU KOSA,ETH,
KONCHA,ETH,
GELGEL,ETH,
DILNSHA,ETH,
GORA,ETH,
FINFINE,ETH,
TULUGURACHA,ETH,
MUTIA ZAM DN,PHL,
CATEEL DAVAO OR,PHL,
PALANAS MASBATE,PHL,
MENJAR,ETH,
ESTANCIA ILOILO,PHL,
WOLKAYIT,ETH,
MULANAY QUEZON,PHL,
CATIOBI AN BOHOL,PHL,
KARAWANG,IDN,
ANAO TARLAC,PHL,
ANAO AON SGO DN,PHL,
DINALUPIHAN BATAAN,PHL,
POOVATTOOR EAST KERALA,IND,
STA CATALINA IS,PHL,
NURHERA,ETH,
TARLAC TLC,PHL,
HINUNDAYAN S LTE,PHL,
"KIRINYAGA, KEN",KEN,
SAN AGUSTIN SGO DS,PHL,
MATUGGA,UGA,
BATIBO,CMR,
KASANJE,UGA,
DADELDHURA,NPL,
LARI,KEN,
MURANGA NORTH,KEN,
CAGWAIT SGO DS,PHL,
SAN PABLO ISA,PHL,
SAN ILDEFONSO BUL,PHL,
LANTAPAN BKN A,PHL,
MOGA PUNJAB,IND,
GEDEMSA,ETH,
GELSHA,ETH,
LAY ARMACHIHO,ETH,
SUMISIP BASILAN,PHL,
KAMULI,UGA,
GUMER,ETH,
BEKOJ,ETH,
MULUGOYE,UGA,
ARSI ROBE,ETH,
KADUGALA,UGA,
TILO,ETH,
BASIRHAT WEST BENGAL,IND,
GERA,ETH,
PATHEIN,MMN,
GOLE,ETH,
TIRBA,ETH,
SIMJABET,ETH,
ASEBETEFERI,ETH,
FURI,ETH,
GURURA,ETH,
BALINDONG LDS,PHL,
BADAMI KARNATAKA,IND,
BUGIRI,UGA,
JAMNAGAR GUJARAT,IND,
SRI MUKTSAR SAHIB PUNJAB,IND,
DOLON KHURD PUNJAB,IND,
AMBALA HARYANA,IND,
KAMAL KE PUNJAB,IND,
WADALA PUNJAB,IND,
GHANAUR KALAN PUNJAB,IND,
ATAKKAPUTHUR KERALA,IND,
GUJRANWALA,PAK,
SHABE,ETH,
FINOTESELAM,ETH,
LEKULE GEJA,ETH,
ETHIOPIA,ETH,
MALAYBALAY CITY,PHL,
BATILE LEJANO,ETH,
SUAL PANGASINAN,PHL,
TSEGEREDA,ETH,
KHUMAN SINGH JI KA KHEDA RAJASTHAN,IND,
PATEWA CHHATTISGARH,IND,
WOJIGRA,ETH,
RUBIRIZI,UGA,
BANDARAWELA,LKA,
BHOJPUR,NPL,
ARBA MINCH ZURIYA,ETH,
DEMBIA,ETH,
TIJO LEBU,ETH,
DEBRE TABOR,ETH,
HAWZEN,ETH,
AYSAITA,ETH,
HINTALOWAJRAT,ETH,
HLEGU,MMN,
KEKAIT,IDN,
MWANGA,TZA,
BACUAG SGO DN,PHL,
TANA RIVER,KEN,
GULU,UGA,
MAHAVILACHCHIYA,LKA,
BARA,NPL,
PITIPANA NORTH,LKA,
ALLAHABAD UTTAR PRADESH,IND,
THISSA,LKA,
BONDO KEN,KEN,
IGUIG CAGAYAN,PHL,
KIRYANDONGO,UGA,
MBUGU,UGA,
MAYUGE,UGA,
PLACER SGO ON,PHL,
KIRULAPANA,LKA,
MALAKAND,PAK,
ARMENIA COL,COL,
VIHIGA KEN,KEN,
JAVIER LEYTE,PHL,
STA MARIA BULACAN,PHL,
MAKUENI,KEN,
ESPERANZAS KUD,PHL,
NSUUBE,UGA,
MATUGUINAO SAMAR,PHL,
MAHIULDEENPUR GAZI PUNJAB,IND,
UMRETH ANAND GUJARAT,IND,
NKOKONJERU,UGA,
PASACAO CAM SUR,PHL,
MATHIRA EAST,KEN,
MURANG A KEN,KEN,
TUBAJON SGO DN,PHL,
ANAHAWAN SO LTE,PHL,
OZAMIS CITY,PHL,
KYODERA,UGA,
CABANGLANN,PHL,
BORANWALI PUNJAB,IND,
DHIREKOT PUNJAB,IND,
SAN LUIS QUEZON,PHL,
GALIMUYOD ILS SR,PHL,
KIDAPAWAN NO CO,PHL,
SHAHPUR GORAYA PUNJAB,IND,
DADAHUR PUNJAB,IND,
KARTARPUR PUNJAB,IND,
KYOTERA,UGA,
KOTTARAKKARA KERALA,IND,
PATTUKKOTTAI TAMIL NADU,IND,
LINAMON LANAO DN,PHL,
PATMONGON ATQ,PHL,
NYANZA MUKINGO,UGA,
SAN ISIDRO N ECIJA,PHL,
NYERI SOUTH,KEN,
TANDAG SGO DS,PHL,
LIBACAO AKLAN,PHL,
DATU PAGLAS MD,PHL,
LA PAZ ABRA,PHL,
VALDERAMA ATQ,PHL,
KUMALARANG ZAM DS,PHL,
LAS PINAS RIZAL,PHL,
BASCO BATANES,PHL,
CALAPAN CITY,PHL,
TITAM ZAM DS,PHL,
MURANGA EAST KEN,KEN,
MALITA DDS,PHL,
MADRID SGO DS,PHL,
KANJIRAPPALLY KERALA,IND,
MAKATI RIZAL,PHL,
NORZAGARAY BULACAN,PHL,
ERANOOR KERALA,IND,
MENGO HOSPITAL,UGA,
PARANAQUE CITY,PHL,
CALOOCAN MM,PHL,
SADIQ PUNJAB,IND,
BATAC ILOCOS NORTE,PHL,
MEDINA MIS OR,PHL,
ANDA BOHOL,PHL,
LOWER TOKLANG BUSTY WEST BENGAL,IND,
SAN ANTONIO QUEZON,PHL,
SAN ISIDRO ABRA,PHL,
LYANTONDE,UGA,
LAVEZARES NO SMR,PHL,
BWEYOGERERE,UGA,
KAKUMIRO,UGA,
NAROK NORTH,KEN,
BUENAVISTA ILO,PHL,
INDANG CAVITE,PHL,
LORETO SDN,PHL,
KAPUTIAN DVD DN,PHL,
KABACAN NO COT,PHL,
STA FEN VIZ,PHL,
MATALAM COT,PHL,
SAN ENRIQUE ILOILO,PHL,
STO TOMAS BATANGAS,PHL,
BAYAWAN CITY,PHL,
JAKARTA,IDN,
LALPETTAI TAMIL NADU,IND,
IRONGO,UGA,
MANAFWA,UGA,
SN MIGUEL ZAM DS,PHL,
DO SINSUAT MGD,PHL,
CALAOANGA CAM S,PHL,
DAROLI BHAI PUNJAB,IND,
AZEZO,ETH,
CHOBA,ETH,
SANIJA,ETH,
ADABERGA,ETH,
AGURUWALLA WATTA,LKA,
PUTHUKURICHY KERALA,IND,
BALAHAR VINJHU PUNJAB,IND,
HOIMA,UGA,
HANHAT JHARKHAND,IND,
UKR,BLR,
DANUBYU,MMN,
KEREBICHO,ETH,
BONEYASOKISO,ETH,
URGO,ETH,
OFOLE DEWE,ETH,
SEKELA,ETH,
WELMERA,ETH,
KILINDINI KEN,KEN,
DEVANIYA RAJASTHAN,IND,
SOLAPUR MAHARASHTRA,IND,
MARKA,ETH,
PILAR SURIGAO DN,PHL,
LAKHA PUNJAB,IND,
BUENAVISTA QZN,PHL,
AMAYA,ETH,
CCP  USSR,RUS,
DEDIGAMA,LKA,
BNI FRASSEN MAROC,MAR,
GITDABLING WEST BENGAL,IND,
ALUTHGAMA,LKA,
KOYYETIPADU ANDHRA PRADESH,IND,
ITAOSY ANTANANARIVO,MDG,
BADULLA,LKA,
DIGHITENULI ODISHA,IND,
CAUAYAN CITY,PHL,
KEGALLE,LKA,
ADAMPUR PUNJAB,IND,
DIVO,CIV,
BUNIIRO,UGA,
TAGUM DVO DN,PHL,
LEGASPI CITY,PHL,
MACROHON SO LTE,PHL,
PIAT CAGAYAN,PHL,
DOLAKHA,NPL,
SOCORRO SGO DN,PHL,
KORCHA DERA,ETH,
CASIGURAN SSG,PHL,
SAN REMIGIO CEBU,PHL,
APPARI CAGAYAN,PHL,
TAGAYTAY CITY,PHL,
SABANALARGA,COL,
SOVIET GEORGIA,RUS,
KOBULETI,GEO,
SANTA MARTA COL,COL,
GUTAKOYSHA,ETH,
BULBULO,ETH,
GAMETO,ETH,
KAPILVASTU,NPL,
KAKAMEGA NORTH,KEN,
RUGOMBE,UGA,
AGNO PANGASINAN,PHL,
BUGERERE,UGA,
MDA,ARM,
MAKATO AKLAN,PHL,
CHIMANIMANI,ZWE,
GEDO,ETH,
WELE EKA,ETH,
UNISAN QUEZON,PHL,
LABRADOR PGN,PHL,
MAGSAYSAY DAVAO DS,PHL,
DIADI N VIZ,PHL,
KAPURTHALA PUNJAB,IND,
KIKAGATE,UGA,
AREKT,ETH,
ELDORET EAST,KEN,
BUNYANGABU,UGA,
NAAMA,UGA,
RUIRU KEN,KEN,
GODOD ZAM DN,PHL,
GUTUAN E SAMAR,PHL,
STA ROSA N ECIJA,PHL,
PASIG RIZAL,PHL,
LEBAK S KUD,PHL,
SAN ANTONIO QZN,PHL,
STA RITA SAMAR,PHL,
YE,MMN,
PULUPANDANN OC,PHL,
BARAS RIZAL,PHL,
NAGURU,UGA,
MUDUUMA,UGA,
MOHOTTAWAGODA,LKA,
MAWAB DVO,PHL,
SAN NICOLAS PGN,PHL,
BAGHDAD,BRA,
KALUTARA,LKA,
COIMBATORE TAMIL NADU,IND,
BEFELATANANA ANTANANARIVO,MDG,
LB POSTIGO ZDN,PHL,
BINGAWAN ILOILO,PHL,
AMBALAVAO,MDG,
MEERA KOT PUNJAB,PHL,
BHAWANIGARH PUNJAB,IND,
LAGONLONG MIS OR,PHL,
SANCHEZ MIRA CAGE,PHL,
BINUANGAN MIS OR,PHL,
SAGAY CAMIGUIN,PHL,
KUDAVASAL TAMIL NADU,IND,
KAUNKE KALAN PUNJAB,IND,
MALLIAN KHURD PUNJAB,IND,
KAIRON PUNJAB,IND,
FAMY LAGUNA,PHL,
STO DOMINGO IS,PHL,
S FERNANDO CAM,PHL,
MAHAPLAG LEYTE,PHL,
KITANDE HOSPITAL,UGA,
D MARCELINO DVO DS,PHL,
BUNDIBUGYO,UGA,
SIRAWAI ZAM DN,PHL,
RUBAGA,UGA,
BOGOR,IDN,
TAITA TAVETA KEN,KEN,
SAN SIMON PAMPANGA,PHL,
BAYUGAN AGUSAN,PHL,
CALAYAN CAGAYAN,PHL,
DINAIG MGD,PHL,
LOBA ABRA,PHL,
AGLIBAY QUIRINO,PHL,
SOGOD CEBU,PHL,
ALCANTARA RBN,PHL,
SAN NARCISO ZBS,PHL,
BEFELATANANA ANTANANARIVO IV,MDG,
STA MARIA ISA,PHL,
MUNOZ NUEVA ECIJA,PHL,
SAGNAY CAM SUR,PHL,
P DIAZ SORSOGON,PHL,
CALASIAO PGN,PHL,
ALAMADA N COT,PHL,
APARRI AGAYAN,PHL,
KIGAYA,UGA,
P GALERA OR MDO,PHL,
GUIHULNGAN NEG OR,PHL,
PALAYAN N ECIJA,PHL,
CABANGAN ZBS,PHL,
NASUGBU BTS,PHL,
BANAYOYO ILS SR,PHL,
PAZHAYANNUR KERALA,IND,
FOYA TOWN,NGA,
HIDSAYAP NO COT,PHL,
AIN DRAHAM,TUN,
ASHE KUBEGA,ETH,
TALUGTUG N ECIJA,PHL,
S VICENTE ILS SR,PHL,
DFA MANILA,PHL,
PALLITHURA KERALA,IND,
PILILLA RIZAL,PHL,
LAIKIPIA,KEN,
BALETE BATANGAS,PHL,
VALENCIA,PHL,
T OPPUS SO LEYTE,PHL,
KABAYAN BENGUET,PHL,
BAGO NEG OC,PHL,
KIWOKO,UGA,
KOKO,UGA,
BINDOY NEG OR,PHL,
CATARMAN CGNAN,PHL,
LOITOKTOK,KEN,
GOBE,MNG,
DINALUNGAN AUR,PHL,
BANGA SO COTABATO,PHL,
NYAUNGDON,MMN,
QUEZON NUEVA ECIJA,PHL,
KILIFE,KEN,
DEBREZEYT,ETH,
TANKEAMILASH,ETH,
PONTEVEDRA N OC,PHL,
WENDOGENET,ETH,
WONDO,ETH,
MEKET,ETH,
SHIROKERESA,ETH,
BATILEJANO,ETH,
DILFIRE,ETH,
ARANMULA KERALA,IND,
SANBARSA ODISHA,IND,
ADDISABEBE,ETH,
DALOA,CIV,
KOLU,ETH,
YEKOSO,ETH,
SOON,ETH,
GEFERSA,ETH,
KEMBATA,ETH,
BELESA,ETH,
SAN GABRIEL LAU,PHL,
LUISIANA LAGUNA,PHL,
OROQUETA CITY,PHL,
LAS NIEVES AD,PHL,
QUINAPONDAN ESMR,PHL,
MALABON CITY,PHL,
ABORLAN PALAWAN,PHL,
KAJIADO CENTRAL,KEN,
GALLENA WATTA,LKA,
STA BARBARA PGN,PHL,
NIRBAGA AMBORA CAMORLIM GOA,IND,
KADAMMANITTA KERALA,IND,
CHIKOMBA,ZWE,
ELDORET,KEN,
KADUKUTTY KERALA,IND,
KISUMU KEN,KEN,
DEMBIYA,ETH,
TENTA,ETH,
DUPAX N VIZ,PHL,
ENTE MARYAM,ETH,
CUYO PALAWAN,PHL,
IMPASUGONG BKN,PHL,
DEBREBREHAN,ETH,
SIDI TAIBI,MAR,
WOLEYTA,ETH,
QUIHA,ETH,
ENJAR,ETH,
HIDI,ETH,
HARARO,ETH,
HAMUS GEBEYA,ETH,
KALO,ETH,
VERUELA ADS,PHL,
WEGERA,ETH,
BUNGOMA KEN,KEN,
BUNGOMA EAST,KEN,
SN MIGUEL SGO DS,PHL,
BATUAN BOHOL,PHL,
CARAMOAN CAM SUR,PHL,
CHIPINGE,ZWE,
TRANS NZOIA EAST KEN,KEN,
SAN MIGUEL SGO DS,PHL,
MAMBAJAO CAMIGUIN,PHL,
JIDDA,ETH,
QUINAPUNDAN ESMR,PHL,
CASABLANCA,MAR,
GEN TINIO N ECIJA,PHL,
SIASI SULU,PHL,
RANNI KERALA,IND,
KATWA BARDHAMAN WEST BENGAL,IND,
MAGALLANES SSG,PHL,
CANTILAN SDS,PHL,
TOLI,ETH,
TERNATE CAVITE,PHL,
KALASIN,THA,
SAMUT SONGKHRAM,THA,
CHIANG MAI,THA,
PHICHIT,THA,
UTTARADIT,THA,
SOUTH DELHI DELHI,IND,
ALEXANDRIA,KGZ,
MURDESHWAR KARNATAKA,IND,
ALIGARH UTTAR PRADESH,IND,
ANIKAD KERALA,IND,
SORO,ETH,
PONTEVEDRA NEG,PHL,
KIAMBU EAST,KEN,
SAMSING TEA GARDEN WEST BENGAL,IND,
CHANTHABURI,THA,
V KALATHUR TAMIL NADU,IND,
KASARAGOD KERALA,IND,
KOHAT,PAK,
WORA JARSO,ETH,
JUHAR,ETH,
KUNO,ETH,
DEMBI ABAWAKO,ETH,
JALAUN UTTAR PRADESH,IND,
SIVAGANGAI TAMIL NADU,IND,
VICTORIA OR MOO,PHL,
DANALUPIHAN BATAAN,PHL,
GULRIPSHI,GEO,
DAMBULLA,LKA,
PEDALANKA ANDHRA PRADESH,IND,
K ILLINDALAPARRU ANDHRA PRADESH,IND,
BALABAGAN LDS,PHL,
JAKHANGAON MAHARASHTRA,IND,
KOSELAO RAJASTHAN,IND,
BATAN AKLAN,PHL,
EINME,MMN,
GITHUNGURI KEN,KEN,
KADAPA ANDHRA PRADESH,IND,
HTANTAPIN,MMN,
MYAUNGMYA,MMN,
HAMBANTOTA,LKA,
KODALY KERALA,IND,
PONKUNNAM KERALA,IND,
BIDRSO,ETH,
DEDO,ETH,
WEREBABO,ETH,
NATRI MENCHO,ETH,
LIBUNGAN NO COT,PHL,
DESSE,ETH,
ANGSERI,IDN,
AMURU,ETH,
ITZEHOE,NGA,
URAGASMANHANDIYA,LKA,
DENIYAYA,LKA,
MUNDEL,LKA,
SAVARDARE BHOR MAHARASHTRA,IND,
MANAPAD TAMIL NADU,IND,
MONARAGALA,LKA,
NAKODAR PUNJAB,IND,
MAVELIKARA KERALA,IND,
MAE HONG SON,THA,
KIKENENE,UGA,
SJDM BUI AGAN,PHL,
GANGOLLI KARNATAKA,IND,
R BUAYAN MGD,PHL,
LAMITAN BASILAN,PHL,
BARRU,IDN,
P ESTINO SULU,PHL,
NAMIREMBE,UGA,
BORABU,KEN,
ALLOUGOUM MOROCCO,MAR,
LAMBRA PUNJAB,IND,
SHAHJAHANPUR PUNJAB,IND,
PALLIMAKTMA TELANGANA,IND,
JAGRAON PUNJAB,IND,
LUTKI MAJRA PUNJAB,IND,
KABATINI,KEN,
KERICHO KEN,KEN,
RAJANGANAYA,LKA,
MASABA,KEN,
AGYATI,CMR,
PADIYUR KERALA,IND,
DAGDAYO,PHL,
TOLOSA LEYTE,PHL,
BIKANER RAJASTHAN,IND,
DAHANU MAHARASHTRA,IND,
ULHASNAGAR THANE MAHARASHTRA,IND,
GUTU,ZWE,
PHOOBSERING TEA ESTATE WEST BENGAL,IND,
KUZHINGARA KERALA,IND,
SURAMPUDI ANDHRA PRADESH,IND,
MATTOOL KERALA,IND,
GUNDIBALA KARNATAKA,IND,
KHANPUR PUNJAB,IND,
NKAYI,ZWE,
PAMUNUGAMA,LKA,
KABALE,UGA,
KAMAIBA,UGA,
WAMPEEWO,UGA,
PUTTALAM,LKA,
